id_encuesta;dni;fecha_llamada;hora_llamada;comunidad;edad;sexo;producto_contratado;importe_ultima_factura;satisfaccion_1_10;recomendaria;num_incidencias_previas;tipo_primera_incidencia;duracion_llamada_seg;operador
11133;22784825J;12/12/2026;13:28;Castilla-La Mancha;86;M;Fibra600;150,53;8;No;0;;581;Ana Ruiz
10528;15860812S;12/09/2025;14:36;andalucía;73;Mujer;Fibra 600Mb;96,00;;N;2;AVERIA TECNICA;614;Manuel Sánchez
10335;88854515L;05/08/2026;14:05;madrid;18;m;FIBRA 600;111,84 €;;N;1;;404;Luciano Gómez
10109;26951029W;2025-03-20;09:38;CASTILLA LA MANCHA;;H;Fibra600;58,83;10;Sí;4;AVERIA TECNICA;552;Menchu Rodríguez
10477;95343620Z;2026-05-21;19:18;C. Madrid;73;1;Móvil 20GB;120,35;6;;3;;802;Manuel Sánchez
10257;73357311M;2026-03-02;21:28;C. Madrid;46;m;Fibra 600Mb;150.51;6;s;0;;236;Federico Álvarez
11031;68012945D;2026-05-17;10:40;Catalunya;66;1;Fibra 600Mb;26.24;1;N;0;;55;Federico Álvarez
10523;59126307V;07/09/2025;11:43;Comunidad Valenciana;33;m;Fibra 600Mb;183,82 €;;NO;4;Portabilidad;77;Manuel Sánchez
10657;28456935Z;26/06/2026;11:34;C. Madrid;28;2;TV Premium;67,08 €;9;NO;0;;539;Luciano Gómez
10258;37456236T;23/11/2025;15:48;Catalunya;66;M;MOVIL 20GB;131.14;;S;4;Atención al cliente;228;Menchu Rodriguez
10215;67799902H;27/03/2026;10:16;Andalucía;34;m;FIBRA 600;;7;Sí;3;Atención al cliente;272;Menchu Rodríguez
10676;56228338N;24/09/2025;18:35;andalucía;51;Hombre;FIBRA + MOVIL;63,49;9;Sí;0;;343;Menchu Rodriguez
10964;16408693S;06-08-25;15:31;Andalucía;70;h;FIBRA + MOVIL;175,63;;SI;0;;840;Manuel Sánchez
10748;64514518C;2026-07-27;15:57;C. Valenciana;66;m;MOVIL 20GB;87.53;;NO;0;;862;Ana Ruiz
10987;82134609Y;2026-07-26;20:58;Comunidad Valenciana;54;H;Móvil 20GB;;9;No;0;;401;Menchu Rodriguez
10979;85395320Y;05/02/2026;19:18;valencia;80;Mujer;FIBRA + MOVIL;106,83;4;SI;2;AVERIA TECNICA;459;Menchu Rodríguez
10309;51413082R;10-10-25;08:06;Andalucia;25;Mujer;FIBRA 600;61,50;6;S;2;;187;Luciano Gómez
10201;94608099M;12/04/2026;14:40;Castilla la Mancha;-3;m;Fibra 600Mb;104,93;6;S;3;;720;Ana Ruiz
10077;33092631B;12/11/2026;17:46;Madrid;49;Hombre;Fibra 600Mb;78,76 €;1;S;4;;107;Federico Álvarez
10843;18080309C;16/03/2026;16:07;Andalucía;199;M;Fibra600;185,15;;;0;;4;Federico Álvarez
10678;19586815L;2025-10-25;13:53;madrid;;2;FIBRA + MOVIL;176,08;7;s;1;Avería técnica;605;Ana Ruiz
10765;21905025M;18/10/2025;16:35;valencia;0;2;Móvil 50GB;154,40;10;S;0;;8400;Federico Álvarez
10443;12126647Z;06/05/2025;13:19;Comunidad Valenciana;26;Mujer;FIBRA + MOVIL;130,07;6;SI;0;;588;Gertrudis Pérez
10303;99323725A;02-04-25;11:23;Madrid;48;h;Fibra+Móvil;30.08;6;n;2;;855;Menchu Rodriguez
10024;73598580Q;27/06/2025;12:24;MADRID;65;M;Móvil 20GB;49,53;;SI;;;556;Ana Ruiz
10074;72065423D;07/03/2025;16:24;Castilla-La Mancha;;Hombre;Móvil 20GB;114,81 €;2;SI;0;;416;Gertrudis Pérez
11062;34303099Q;15-01-26;17:46;Catalunya;87;H;FIBRA 600;188,19;9;n;2;Avería técnica;633;Gertrudis Pérez
10674;83076525V;10/08/2026;13:32;valencia;82;h;Fibra 600Mb;36.99;5;s;1;AVERIA TECNICA;351;Federico Álvarez
10792;79285046Y;01/03/2025;19:33;Castilla La Mancha ;58;m;Móvil 20GB;;;NO;;;7;Manuel Sánchez
10956;98933502W;08/11/2025;17:42;Cataluña;999;Mujer;Fibra+Móvil;88.72;6;s;0;;265;Menchu Rodríguez
10919;44931289J;2025-12-13;09:48;Comunidad Valenciana;45;Hombre;Fibra600;;3;S;1;Facturación;627;Luciano Gómez
10288;43901261B;26/09/2025;09:44;C. Valenciana;27;2;tv premium;164.55;10;n;1;Atención al cliente;401;Manuel Sánchez
10654;70028546C;2026-07-06;16:59;Andalucia;-3;M;FIBRA + MOVIL;3196;;S;2;Atención al cliente;8400;Manuel Sánchez
10254;66815796G;27/06/2025;20:08;Comunidad de Madrid;51;H;tv premium;183,37;1;;2;Avería técnica;751;Manuel Sánchez
10485;11674776A;18/10/2026;20:18;CLM;44;M;Móvil 20GB;;;n;4;Avería técnica;118;Menchu Rodríguez
11051;57459348Y;25-05-26;16:51;Castilla-La Mancha;86;2;tv premium;;3;Sí;0;;694;Menchu Rodriguez
10344;39261280M;2025-01-22;11:05;MADRID;78;M;Fibra 600Mb;20,12;5;N;;;11200;Menchu Rodríguez
10809;53946303E;12/09/2026;18:05;Cataluña;30;Hombre;tv premium;62,55;4;n;1;;7;Gertrudis Pérez
10922;54124570C;2026-11-01;18:23;andalucía;999;Mujer;Móvil 20GB;13068;8;No;2;Portabilidad;201;Menchu Rodriguez
10704;14724715Y;21-05-26;18:19;ANDALUCIA;199;1;Fibra600;152.62;6;S;0;;427;Menchu Rodriguez
10781;41555571D;21/05/2026;15:36;andalucía;82;h;Móvil 20GB;99,52;10;Sí;1;Instalación;685;Menchu Rodríguez
10856;66458109G;01/01/2025;09:52;CLM;57;H;tv premium;22,46;7;N;0;;885;Federico Álvarez
10403;95147048M;01/05/2025;08:40;Castilla La Mancha ;67;m;MOVIL 20GB;68.35;6;Sí;0;;261;Federico Álvarez
10529;60255989L;2025-07-14;09:01;andalucía;73;h;Fibra+Móvil;67.16;5;S;2;AVERIA TECNICA;777;Gertrudis Pérez
10938;70612016J;14/11/2026;14:12;Catalunya;46;1;FIBRA 600;26.66;9;S;1;;246;Luciano Gómez
11083;19517027S;2026-05-08;10:46;C. Valenciana;0;Mujer;Fibra+Móvil;114,20;6;n;2;facturacion;8400;Federico Álvarez
10667;18222871B;2026-03-06;17:48;Andalucía;61;m;TV Premium;145.92;1;s;;;8400;Menchu Rodriguez
10632;38314099L;11/06/2026;09:49;CATALUÑA;199;m;Fibra 600Mb;25,05;6;s;1;Portabilidad;878;Manuel Sánchez
10913;82926146P;2026-07-25;18:39;VALENCIA;59;M;TV Premium;162,74;6;s;3;Atención al cliente;568;Gertrudis Pérez
11077;91467263W;08/05/2025;16:33;C. Valenciana;43;2;Fibra 600Mb;12262;;S;4;Atención al cliente;314;Federico Álvarez
10926;36920508S;03/02/2025;20:38;MADRID;62;2;MOVIL 20GB;146,89;2;NO;;;155;Federico Álvarez
10058;14029937E;12/06/2026;19:31;ANDALUCIA;;2;tv premium;62,77;;No;1;Instalación;449;Luciano Gómez
10992;21071829B;22/10/2026;11:46;MADRID;199;1;Fibra600;26,22;4;n;;;53;Menchu Rodríguez
10635;27168448W;25/02/2026;09:04;Comunidad de Madrid;46;M;Fibra+Móvil;58,94;10;;4;Atención al cliente;339;Ana Ruiz
10325;17347611A;05/12/2026;18:30;Andalucia;67;H;TV Premium;;6;s;2;Atención al cliente;444;Ana Ruiz
10974;11514823P;16/09/2025;17:58;C. La Mancha;;Hombre;FIBRA 600;83,52;;s;1;Avería técnica;551;Gertrudis Pérez
10563;35197612A;13/08/2025;16:29;C. Valenciana;81;m;Fibra+Móvil;183,14 €;5;n;1;Atención al cliente;358;Ana Ruiz
11001;50257546E;2026-02-10;18:16;andalucía;52;M;Móvil 20GB;118,83;;Sí;;;403;Federico Álvarez
10411;35882003L;01/11/2025;18:46;Catalunya;42;2;FIBRA 600;186,80;1;Sí;0;;674;Ana Ruiz
10962;12838631Y;2026-06-17;13:48;Andalucia;70;Hombre;Fibra600;126,03;5;No;0;;513;Ana Ruiz
11199;46962645P;08/02/2026;18:56;Madrid;65;Mujer;FIBRA + MOVIL;35.49;;S;2;;378;Luciano Gómez
10465;92884193P;07/10/2025;16:25;castilla la mancha;61;Hombre;Móvil 20GB;56.83;9;s;2;Avería técnica;191;Gertrudis Pérez
10686;10439443G;25/02/2025;12:41;VALENCIA;44;2;FIBRA 600;34,32;5;N;2;Avería técnica;121;Menchu Rodríguez
10274;21538838P;2025-04-25;14:58;Comunidad de Madrid;21;1;MOVIL 20GB;113,74 €;5;NO;0;;384;Ana Ruiz
11137;60016415A;12/08/2026;19:43;Castilla La Mancha ;83;1;Fibra 600Mb;26,54;2;S;0;;578;Luciano Gómez
11107;19553113Z;18/03/2025;11:22;Catalunya;22;h;Móvil 20GB;168,93;9;s;4;;727;Menchu Rodriguez
10369;51117359S;2025-02-26;14:12;Cataluña;43;Hombre;Fibra+Móvil;;5;NO;0;;542;Ana Ruiz
10051;26215636A;2025-04-27;12:43;MADRID;27;Hombre;Móvil 20GB;167,62;5;S;1;Portabilidad;100;Manuel Sánchez
10999;52975261Z;06-12-25;13:19;C. La Mancha;85;m;Móvil 50GB;166,79;;SI;1;;106;Luciano Gómez
10123;11495090G;01/07/2025;08:39;Catalunya;57;H;tv premium;93.08;;n;0;;527;Gertrudis Pérez
10689;92910109V;2025-09-26;18:27;C. Valenciana;48;2;MOVIL 20GB;169.73;6;s;0;;434;Menchu Rodríguez
11090;47989407R;13/01/2025;20:04;C. Valenciana;41;H;FIBRA + MOVIL;181,65;10;n;4;Instalación;503;Luciano Gómez
10568;43825835L;2026-03-12;11:17;Cataluña;83;M;Móvil 20GB;113.13;8;SI;0;;582;Ana Ruiz
10067;37340864V;23/05/2026;17:37;Cataluña;0;1;Móvil 50GB;68,83;6;No;0;;487;Federico Álvarez
10166;94411073H;19/03/2025;09:30;Andalucia;80;H;Fibra+Móvil;155,51;8;s;3;facturacion;373;Ana Ruiz
10930;54981487C;2026-01-19;08:00;CATALUÑA;999;Hombre;tv premium;54,46;8;No;2;;515;Luciano Gómez
10012;58593065X;27/11/2025;13:02;Castilla la Mancha;-3;2;Móvil 20GB;114,04;10;;3;Portabilidad;391;Federico Álvarez
11059;44221010Z;02/12/2026;21:20;Castilla la Mancha;36;2;TV Premium;59,82;3;n;3;Portabilidad;764;Gertrudis Pérez
11048;14216419G;2025-07-25;20:07;castilla la mancha;52;H;FIBRA + MOVIL;56.42;7;Sí;0;;608;Menchu Rodríguez
10671;84073059T;21/06/2025;11:48;Andalucía;87;M;Fibra 600Mb;154.39;3;SI;2;Portabilidad;61;Menchu Rodríguez
10683;39587202N;11/13/2026;12:00;Castilla la Mancha;28;2;Fibra 600Mb;23,75 €;4;NO;0;;316;Gertrudis Pérez
10959;61335418W;28/03/2025;16:26;Cataluña;25;Hombre;Móvil 50GB;;9;;2;Instalación;570;Manuel Sánchez
11043;76840400H;16-03-25;18:52;MADRID;999;1;FIBRA + MOVIL;109.88;5;Sí;2;AVERIA TECNICA;679;Luciano Gómez
10830;59345834V;2025-06-01;14:42;Comunidad Valenciana;62;h;FIBRA 600;129,18;5;NO;2;AVERIA TECNICA;485;Ana Ruiz
11039;30449304V;23/12/2026;12:21;Catalunya;49;h;Fibra 600Mb;127,69;8;N;2;AVERIA TECNICA;430;Menchu Rodriguez
11096;87741599Q;2026-01-24;13:15;ANDALUCIA;74;1;Móvil 20GB;161,30 €;7;Sí;1;Portabilidad;101;Menchu Rodriguez
11115;28575625F;07/03/2025;10:45;Comunidad de Madrid;76;1;TV Premium;122.72;8;Sí;3;Atención al cliente;554;Manuel Sánchez
90773;39041260B;17/06/2025;16:53;Madrid;33;Hombre;TV Premium;125,71;3;N;1;facturacion;660;Luciano Gómez
10622;96956085R;08/25/2025;17:30;Castilla la Mancha;66;Hombre;Móvil 20GB;;1;s;4;Instalación;374;Federico Álvarez
10470;41466769P;2026-06-12;11:47;Comunidad Valenciana;70;M;FIBRA + MOVIL;179,58;;;1;Avería técnica;192;Menchu Rodriguez
10407;92621296L;07/06/2025;20:22;CATALUÑA;;m;TV Premium;145,86;8;SI;0;;11200;Menchu Rodriguez
11082;21622967D;11-12-26;21:33;madrid;48;H;Fibra 600Mb;130,75 €;6;S;1;Facturación;74;Ana Ruiz
10489;38745710R;25/06/2025;20:59;Castilla-La Mancha;37;m;Fibra600;;2;SI;2;Avería técnica;898;Gertrudis Pérez
10668;23358150J;2026-11-16;20:26;VALENCIA;39;Mujer;FIBRA + MOVIL;41,69;10;No;1;AVERIA TECNICA;518;Manuel Sánchez
10581;10094731D;2026-10-01;19:48;MADRID;54;M;Fibra+Móvil;100,49;2;Sí;3;Portabilidad;185;Ana Ruiz
10310;92309857G;2025-11-12;18:43;CLM;24;Mujer;Fibra 600Mb;;1;n;2;;389;Menchu Rodríguez
10380;88957743A;2025-02-19;08:24;Madrid;37;Mujer;tv premium;181,48;1;n;0;;727;Ana Ruiz
10988;19155094Y;2025-03-01;16:26;Catalunya;60;H;TV Premium;59,64;6;S;0;;677;Gertrudis Pérez
11167;27348355W;26-04-25;14:28;ANDALUCIA;84;Hombre;tv premium;105,25;;NO;1;Facturación;625;Menchu Rodriguez
10442;49160186Q;2025-07-28;10:52;Catalunya;34;1;FIBRA + MOVIL;166.93;;N;0;;315;Gertrudis Pérez
10880;55012604C;26/02/2026;14:55;Andalucía;27;2;Móvil 20GB;67,17;2;Sí;2;Portabilidad;284;Luciano Gómez
10728;26983504Q;27/02/2026;11:05;ANDALUCIA;20;m;TV Premium;121,81;4;SI;0;;459;Federico Álvarez
10091;55950912J;18/04/2026;09:41;VALENCIA;58;2;MOVIL 20GB;99,07 €;7;s;0;;213;Menchu Rodriguez
10805;50976744L;10/05/2025;09:03;C. Madrid;18;Hombre;FIBRA 600;;9;Sí;0;;523;Menchu Rodriguez
10427;93670813T;2026-11-12;19:53;Madrid;-3;Hombre;Fibra+Móvil;182,98;3;s;0;;596;Ana Ruiz
10707;10428670W;02/02/2025;19:50;castilla la mancha;86;m;Fibra+Móvil;67.40;2;n;0;;502;Gertrudis Pérez
10002;50995639V;18/10/2026;17:16;C. La Mancha;18;1;Fibra+Móvil;166,59;4;NO;1;Facturación;567;Manuel Sánchez
10042;13287875M;07/12/2026;08:53;Catalunya;57;m;Fibra 600Mb;148.46;3;SI;2;facturacion;685;Luciano Gómez
11149;67059929Z;08/16/2025;19:58;Catalunya;43;Hombre;FIBRA + MOVIL;105,24;10;Sí;4;;7;Federico Álvarez
10544;83003105G;16/06/2025;18:54;cataluña;77;m;Móvil 50GB;178,61;10;No;1;Portabilidad;166;Manuel Sánchez
10837;47412372G;11/01/2025;12:26;Castilla-La Mancha;999;2;TV Premium;170,98;10;s;0;;585;Manuel Sánchez
11006;94774701G;17/11/2026;19:48;VALENCIA;47;2;Móvil 20GB;29,77;7;n;0;;11200;Menchu Rodríguez
10576;66611055V;24-06-25;19:43;ANDALUCIA;23;H;Fibra 600Mb;169,58;3;n;1;Portabilidad;216;Gertrudis Pérez
10553;37077784D;22/01/2025;20:58;MADRID;999;1;Móvil 50GB;118,71;9;N;0;;166;Gertrudis Pérez
10928;59525615T;24/01/2025;20:53;CATALUÑA;-3;Hombre;tv premium;116,54;3;N;0;;203;Menchu Rodriguez
10445;70132762L;15/03/2026;11:52;MADRID;76;H;FIBRA 600;25,63;3;SI;2;;109;Ana Ruiz
10731;56653756T;04/12/2025;08:07;Castilla La Mancha ;78;Hombre;tv premium;187,58;;n;4;Instalación;335;Gertrudis Pérez
10492;12291447V;2025-12-08;18:25;MADRID;0;2;FIBRA + MOVIL;73,97 €;;;0;;386;Luciano Gómez
10208;39691662E;28/05/2026;08:28;MADRID;76;1;tv premium;64,30;6;N;;;788;Luciano Gómez
11064;49213092K;2025-06-22;08:22;Catalunya;72;1;FIBRA + MOVIL;30.06;10;;1;Portabilidad;711;Menchu Rodriguez
10009;18402002A;01/11/2025;21:47;cataluña;;2;TV Premium;92,91;4;No;1;;312;Menchu Rodriguez
11087;24636812R;2025-03-19;10:03;Comunidad Valenciana;38;H;TV Premium;154,33;2;N;3;Avería técnica;8400;Manuel Sánchez
10967;87468479V;12/06/2026;08:01;MADRID;36;2;tv premium;95.40;4;s;0;;846;Menchu Rodríguez
10565;79148522C;2025-09-11;19:21;castilla la mancha;68;Hombre;Móvil 20GB;99.48;9;Sí;1;Facturación;762;Gertrudis Pérez
11021;83389359Z;26/09/2025;20:38;C. Madrid;76;M;Móvil 50GB;167.32;2;n;;;832;Ana Ruiz
10591;13762112S;08-08-26;12:11;Madrid;29;2;FIBRA + MOVIL;176,08;1;n;1;Facturación;784;Manuel Sánchez
10604;48230648H;12/10/2026;11:19;CLM;0;Mujer;MOVIL 20GB;88.62;6;;1;Atención al cliente;134;Menchu Rodriguez
10238;18294410C;2026-08-11;11:15;CLM;;Mujer;Fibra+Móvil;24,35;5;NO;2;Atención al cliente;348;Gertrudis Pérez
10793;67800297M;22/02/2026;19:51;ANDALUCIA;21;2;Fibra600;82,76;7;N;;;355;Menchu Rodríguez
10262;97535246G;21-05-26;18:23;C. Madrid;69;m;FIBRA 600;120.45;4;s;0;;208;Ana Ruiz
10682;38789602K;01/11/2025;15:48;ANDALUCIA;62;m;TV Premium;167.78;;NO;1;Portabilidad;313;Federico Álvarez
10158;32527529Z;01/12/2025;14:43;MADRID;43;Hombre;Fibra 600Mb;83,50;5;S;0;;239;Luciano Gómez
10008;87061968E;2026-03-09;13:42;Catalunya;45;h;MOVIL 20GB;145.71;1;Sí;1;;840;Federico Álvarez
10223;45709711L;21/04/2025;17:26;Castilla la Mancha;36;h;Fibra600;171.83;;s;2;Facturación;86;Ana Ruiz
10834;61905438G;14/04/2026;10:45;ANDALUCIA;24;Hombre;MOVIL 20GB;57,90;1;;1;AVERIA TECNICA;329;Manuel Sánchez
10757;91764594R;13/07/2026;09:59;andalucía;0;2;TV Premium;30.21;8;s;0;;240;Ana Ruiz
10986;72483323G;22-12-26;12:28;Cataluña;42;h;FIBRA + MOVIL;31,31;;Sí;2;Avería técnica;398;Menchu Rodríguez
10026;96649068W;07-02-25;21:10;valencia;-3;Hombre;MOVIL 20GB;91,28;6;;1;;4;Menchu Rodriguez
10838;50063404B;12-06-26;13:22;Cataluña;61;Hombre;MOVIL 20GB;105,60;5;N;1;Atención al cliente;463;Menchu Rodríguez
11093;29919380M;28/04/2025;14:40;Catalunya;51;Hombre;Móvil 20GB;70.17;5;NO;2;;827;Manuel Sánchez
10441;91094434V;07-06-26;15:06;Madrid;75;1;Fibra 600Mb;3527;7;NO;0;;702;Manuel Sánchez
10546;52332469W;18/06/2025;20:59;MADRID;50;H;FIBRA + MOVIL;75,49;7;n;1;Facturación;55;Gertrudis Pérez
10045;20933392Q;28/10/2026;17:30;C. Valenciana;84;2;Móvil 50GB;;5;Sí;0;;4;Menchu Rodríguez
10398;26081879C;2025-05-08;13:37;Madrid;52;m;FIBRA 600;42,87;10;;1;facturacion;714;Manuel Sánchez
90687;47812980A;03-08-26;18:23;Castilla-La Mancha;23;Hombre;MOVIL 20GB;137,91 €;6;No;0;;206;Gertrudis Pérez
10759;18355546E;26-12-26;16:48;CATALUÑA;65;Mujer;FIBRA + MOVIL;69,20;2;N;4;Portabilidad;190;Manuel Sánchez
10499;51038148B;19/09/2025;11:45;Castilla-La Mancha;88;Hombre;Fibra 600Mb;129.54;2;S;2;Portabilidad;4;Manuel Sánchez
10234;98765699E;2026-10-18;12:43;C. La Mancha;61;Mujer;Fibra 600Mb;83.82;1;NO;0;;402;Menchu Rodriguez
10176;47203299K;01/04/2026;08:47;MADRID;-3;m;MOVIL 20GB;62,10;1;s;0;;202;Menchu Rodríguez
10768;47059329Z;22/09/2026;15:10;CASTILLA LA MANCHA;199;1;TV Premium;53.03;3;No;1;;367;Federico Álvarez
10878;63258089H;2026-12-17;10:02;Castilla-La Mancha;56;h;FIBRA 600;59,11;3;No;1;;403;Menchu Rodriguez
10437;84460318R;2025-12-15;09:12;castilla la mancha;0;m;FIBRA 600;163,56;7;No;;;365;Menchu Rodriguez
90305;18950030D;06/09/2025;14:38;CASTILLA LA MANCHA;33;Mujer;FIBRA 600;70,97;9;;;;143;Menchu Rodriguez
10513;51645144F;2026-07-14;14:57;ANDALUCIA;53;m;MOVIL 20GB;54.03;7;NO;3;Facturación;783;Manuel Sánchez
10527;82314232G;05/09/2026;13:41;castilla la mancha;23;2;MOVIL 20GB;8097;6;s;3;AVERIA TECNICA;274;Gertrudis Pérez
10394;99578710V;09/05/2026;13:05;castilla la mancha;44;1;Fibra 600Mb;66,65 €;7;s;2;Facturación;234;Manuel Sánchez
10795;79136598P;15/02/2025;12:06;CASTILLA LA MANCHA;88;1;tv premium;;10;No;1;Instalación;149;Menchu Rodríguez
10327;99341496B;06-03-25;11:26;Comunidad Valenciana;19;M;FIBRA + MOVIL;79,19 €;4;N;2;AVERIA TECNICA;825;Luciano Gómez
10184;89307992M;03/14/2026;20:24;castilla la mancha;64;Mujer;FIBRA 600;58.75;10;No;3;;781;Federico Álvarez
10203;43972842J;13/09/2025;16:24;madrid;22;h;Móvil 50GB;52,83;;N;;;412;Menchu Rodriguez
10739;52611740C;19/11/2025;20:26;Andalucia;65;Hombre;FIBRA 600;140.66;9;No;1;Facturación;285;Federico Álvarez
11035;14334567A;2025-11-21;19:58;C. Valenciana;81;Mujer;Fibra 600Mb;42,50 €;4;n;0;;717;Luciano Gómez
11164;56419187P;08-07-26;19:14;VALENCIA;73;h;Fibra+Móvil;101,80 €;8;No;1;Facturación;309;Luciano Gómez
11020;12982458A;04/08/2026;08:53;CASTILLA LA MANCHA;199;M;FIBRA + MOVIL;131,87 €;;n;2;AVERIA TECNICA;235;Manuel Sánchez
11197;43220784E;2026-12-01;16:26;Castilla la Mancha;76;Hombre;FIBRA + MOVIL;20,87;4;NO;1;AVERIA TECNICA;479;Gertrudis Pérez
11191;84236843N;18-01-25;18:22;Andalucía;74;2;Fibra600;180,79;3;S;;;743;Menchu Rodriguez
11131;97650539M;28/06/2026;12:02;Castilla la Mancha;76;1;FIBRA + MOVIL;18060;6;NO;3;AVERIA TECNICA;207;Federico Álvarez
10248;85724736X;11/04/2026;17:09;ANDALUCIA;87;2;Fibra 600Mb;97,27;;;4;Atención al cliente;11200;Menchu Rodriguez
10050;46527423Q;07/12/2026;10:16;Catalunya;88;H;FIBRA 600;147,55 €;4;SI;2;AVERIA TECNICA;396;Ana Ruiz
10375;18800144X;06/06/2025;14:09;Madrid;56;M;FIBRA + MOVIL;36,85 €;4;S;0;;608;Gertrudis Pérez
10752;55537189S;2026-03-22;15:26;Madrid;;Hombre;MOVIL 20GB;152,76 €;;N;2;Facturación;333;Menchu Rodríguez
10022;35352266M;27/07/2026;14:35;Castilla La Mancha ;81;M;tv premium;18652;2;s;4;Avería técnica;852;Luciano Gómez
10347;70581442V;20-08-25;13:56;CATALUÑA;199;Hombre;Fibra+Móvil;;1;SI;4;Instalación;11200;Gertrudis Pérez
10035;13190020Y;12/11/2025;15:41;Comunidad Valenciana;0;2;FIBRA 600;;4;n;0;;7;Menchu Rodriguez
10028;55521011N;10/06/2026;16:42;C. Madrid;23;2;TV Premium;122,96;7;S;3;Portabilidad;375;Federico Álvarez
10360;65194603Q;09/26/2025;09:45;MADRID;-3;m;Fibra 600Mb;68.64;2;SI;1;Portabilidad;824;Luciano Gómez
10966;86993806Z;19/01/2025;08:40;Castilla-La Mancha;81;Hombre;tv premium;114,17;6;NO;1;facturacion;57;Federico Álvarez
10224;28860142H;27/12/2025;11:15;Cataluña;84;h;MOVIL 20GB;47.81;6;SI;0;;545;Ana Ruiz
10311;99778352W;2026-08-26;09:47;Comunidad Valenciana;87;Mujer;FIBRA 600;163,62;;Sí;3;;567;Menchu Rodríguez
10047;68255012L;23/01/2026;13:07;C. La Mancha;65;1;MOVIL 20GB;101,76;9;NO;1;Facturación;7;Gertrudis Pérez
10727;37456445K;04/08/2025;12:22;Castilla La Mancha ;-3;h;Fibra+Móvil;24,11;;SI;0;;4;Menchu Rodriguez
10937;38239735E;2026-02-09;11:53;Andalucía;999;H;Fibra 600Mb;162,73;6;n;0;;4;Menchu Rodríguez
11014;43455409T;12/10/2025;20:18;Castilla La Mancha ;77;M;Fibra 600Mb;187.86;5;s;2;facturacion;631;Manuel Sánchez
10813;63987379S;2025-06-03;12:00;Cataluña;47;1;tv premium;86.15;10;NO;0;;564;Federico Álvarez
10901;93840235R;06/12/2025;11:05;Andalucía;;Mujer;MOVIL 20GB;50,55 €;2;SI;2;Avería técnica;254;Manuel Sánchez
11088;67225299J;08/10/2026;13:58;Comunidad de Madrid;999;M;Fibra+Móvil;14917;2;NO;3;Portabilidad;609;Luciano Gómez
10381;30296450G;27-02-26;18:22;Cataluña;-3;H;Móvil 20GB;83,77;8;NO;1;;666;Gertrudis Pérez
11171;42272464V;14/02/2026;13:54;Cataluña;78;m;tv premium;116,47;9;S;3;;593;Gertrudis Pérez
10466;53160290Z;08/07/2025;09:40;Castilla La Mancha ;23;M;TV Premium;136.23;6;SI;;;210;Manuel Sánchez
10097;62103313X;10/06/2025;09:37;C. Madrid;999;H;Fibra+Móvil;163.97;2;n;0;;545;Menchu Rodriguez
10267;23106472Y;2025-05-16;17:31;VALENCIA;83;h;TV Premium;;1;N;1;Facturación;7;Menchu Rodríguez
10259;88198661W;15-12-26;13:04;C. Madrid;73;Hombre;Fibra+Móvil;168.38;10;s;2;Instalación;832;Menchu Rodríguez
10567;91632508D;20/06/2025;17:02;Madrid;31;Hombre;TV Premium;75,48;3;;3;AVERIA TECNICA;560;Luciano Gómez
10016;31331553J;2026-08-13;13:39;CATALUÑA;50;H;tv premium;39,91;;;1;Atención al cliente;8400;Federico Álvarez
10095;33364130D;2026-04-25;12:04;VALENCIA;71;Mujer;Fibra 600Mb;103,24;2;N;2;Facturación;56;Federico Álvarez
10115;11272957H;16/03/2025;15:43;Cataluña;52;m;Fibra+Móvil;163,30;7;NO;0;;120;Ana Ruiz
10644;19890628X;04-05-26;12:36;CASTILLA LA MANCHA;84;H;Fibra+Móvil;82,73;8;N;;;299;Luciano Gómez
90100;50406363B;14-12-26;12:55;C. La Mancha;25;M;Fibra600;137,63;;N;3;Portabilidad;491;Federico Álvarez
10060;92964776C;11/07/2025;18:39;Andalucía;20;M;tv premium;102,08 €;6;s;;;387;Ana Ruiz
10498;31149706T;2026-01-06;13:30;Cataluña;55;H;Móvil 20GB;59,20;5;s;4;Facturación;102;Federico Álvarez
10178;71231547R;2026-06-12;12:06;cataluña;63;m;tv premium;92,15;10;No;0;;404;Menchu Rodriguez
11066;93522145V;06/05/2025;16:37;Castilla La Mancha ;21;M;Fibra600;;;No;1;AVERIA TECNICA;298;Menchu Rodriguez
10602;75728440L;22/08/2026;13:11;C. La Mancha;66;m;MOVIL 20GB;119.07;7;Sí;1;Atención al cliente;7;Luciano Gómez
10353;44966077Z;15-12-25;18:50;CASTILLA LA MANCHA;49;Mujer;Fibra 600Mb;128.01;2;s;0;;710;Manuel Sánchez
10873;34937316P;09/12/2026;09:23;Castilla la Mancha;44;m;Fibra600;188,93;3;S;1;Facturación;117;Menchu Rodríguez
11098;50485443Z;2025-06-15;09:11;Comunidad de Madrid;86;2;FIBRA 600;32,18;10;N;3;;250;Ana Ruiz
10505;46477596D;26/02/2026;19:57;C. La Mancha;69;m;TV Premium;66.00;;;0;;603;Ana Ruiz
10561;92535113F;08/09/2026;20:56;C. Valenciana;35;Hombre;TV Premium;140.80;;n;0;;445;Menchu Rodriguez
10148;70150850M;03/12/2025;15:19;CASTILLA LA MANCHA;23;h;Fibra 600Mb;71,53;5;SI;1;Portabilidad;109;Manuel Sánchez
10191;86804554F;03-07-26;11:21;CATALUÑA;62;1;Móvil 50GB;75,64;5;S;3;Atención al cliente;714;Federico Álvarez
